#============================================================================
# Opacities computed by kappa        <a^n>=   8.2878e-2   1.1096e-1   5.3130e-1
# Method:   DHS  fmax=  0.800
# Parameters:
#   amin [um]=      0.050 amax [um]=   3000.000  na  =   72     apow=      3.50
#   lmin [um]=      0.050 lmax [um]=  10000.000  nlam=  300     nang=   180
#   porosity =      0.250 p_mantle =      0.000  fmax=     0.80 chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  Core   0.870   3.01  pyr-mg70
#  Core   0.130   1.80  c-z
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#  grain    1.000   2.08  mixture of   2 materials and vacuum
#----------------------------------------------------------------------------
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
3
300
     9.525143e1      3.759699e1      4.837196e1     6.211234e-1
     9.922034e1      3.646247e1      4.761281e1     6.195465e-1
     1.033546e2      3.533083e1      4.688590e1     6.176466e-1
     1.076612e2      3.420299e1      4.619015e1     6.159277e-1
     1.121472e2      3.318510e1      4.546920e1     6.144177e-1
     1.168201e2      3.218091e1      4.475165e1     6.126725e-1
     1.216877e2      3.115224e1      4.406315e1     6.107575e-1
     1.267581e2      3.016617e1      4.339341e1     6.090985e-1
     1.320399e2      2.927844e1      4.271006e1     6.074238e-1
     1.375417e2      2.836887e1      4.203032e1     6.056188e-1
     1.432727e2      2.744406e1      4.137464e1     6.036619e-1
     1.492426e2      2.660819e1      4.072111e1     6.020917e-1
     1.554611e2      2.580426e1      4.007719e1     6.003800e-1
     1.619389e2      2.498572e1      3.944521e1     5.982897e-1
     1.686865e2      2.414291e1      3.883888e1     5.961514e-1
     1.757153e2      2.335397e1      3.823938e1     5.946594e-1
     1.830369e2      2.268099e1      3.758869e1     5.931665e-1
     1.906636e2      2.196036e1      3.699208e1     5.908143e-1
     1.986081e2      2.117255e1      3.643787e1     5.886093e-1
     2.068837e2      2.049331e1      3.585228e1     5.872437e-1
     2.155041e2      1.983102e1      3.528262e1     5.854037e-1
     2.244836e2      1.917362e1      3.470565e1     5.831613e-1
     2.338373e2      1.851564e1      3.414519e1     5.812598e-1
     2.435808e2      1.794697e1      3.355970e1     5.801227e-1
     2.537302e2      1.736100e1      3.302348e1     5.781037e-1
     2.643026e2      1.675758e1      3.248352e1     5.757081e-1
     2.753155e2      1.618388e1      3.194450e1     5.740445e-1
     2.867872e2      1.568186e1      3.138543e1     5.729405e-1
     2.987370e2      1.517810e1      3.085668e1     5.709821e-1
     3.111847e2      1.466301e1      3.032697e1     5.685266e-1
     3.241510e2      1.417422e1      2.980914e1     5.671067e-1
     3.376577e2      1.369691e1      2.930925e1     5.657263e-1
     3.517271e2      1.322831e1      2.882507e1     5.633699e-1
     3.663827e2      1.271377e1      2.836414e1     5.605284e-1
     3.816491e2      1.221163e1      2.790868e1     5.593678e-1
     3.975515e2      1.187582e1      2.734714e1     5.588664e-1
     4.141166e2      1.152774e1      2.683916e1     5.565003e-1
     4.313719e2      1.112415e1      2.636040e1     5.540707e-1
     4.493461e2      1.075566e1      2.587431e1     5.533522e-1
     4.680693e2      1.041267e1      2.540058e1     5.521189e-1
     4.875727e2      1.003369e1      2.497738e1     5.489591e-1
     5.078888e2      9.626598e0      2.456658e1     5.463486e-1
     5.290513e2      9.275885e0      2.410964e1     5.458797e-1
     5.510957e2      8.970807e0      2.366276e1     5.446698e-1
     5.740585e2      8.635341e0      2.325140e1     5.411899e-1
     5.979782e2      8.303117e0      2.283997e1     5.392860e-1
     6.228946e2      8.016471e0      2.237859e1     5.391486e-1
     6.488492e2      7.772667e0      2.194137e1     5.377681e-1
     6.758853e2      7.478474e0      2.154404e1     5.340191e-1
     7.040478e2      7.191480e0      2.115876e1     5.325238e-1
